epoch,co2,temp,humid,count
1759301738,939,20.34829,84.15808,16
1759301768,941,20.47112,84.66926,16
1759301798,949,20.61265,84.93019,16
1759301828,958,20.7702,85.07973,16
1759301858,958,20.87167,85.17586,16
1759301888,963,21.00252,85.27505,16
1759301918,971,21.09064,85.26131,16
1759301948,973,21.15473,85.31625,16
1759301978,971,21.26955,85.43526,16
1759302008,982,21.28824,85.16975,16
1759302038,981,21.03723,83.92462,16
1759302068,990,20.82094,83.31274,16
1759302098,993,20.7969,83.14183,16
1759302128,999,20.67941,82.93279,16
1759302158,1001,20.56726,82.72831,16
1759302188,1003,20.58061,82.52384,16
1759302218,1005,20.50317,82.09964,16
1759302248,1007,20.36965,81.82193,16
1759302278,1006,20.44442,82.38346,16
1759302308,1010,20.52987,83.61791,16
1759302338,1011,20.61265,84.23895,16
1759302368,1018,20.75151,84.40681,16
1759302398,1029,20.83696,84.73335,16
1759302428,1030,20.93843,84.83253,16
1759302458,1032,21.05592,84.85542,16
1759302488,1038,21.12268,84.92104,16
1759302518,1037,21.19211,84.9958,16
1759302548,1044,21.28824,84.91646,16
1759302578,1050,21.12802,83.88495,16
1759302608,1059,20.78088,83.09605,16
1759302638,1063,20.6981,82.75883,16
1759302668,1066,20.59396,82.41856,16
1759302698,1066,20.44976,82.30259,16
1759302728,1067,20.45243,82.24612,16
1759302758,1071,20.44442,81.99588,16
1759302788,1077,20.36431,81.75632,16
1759302818,1080,20.37766,81.35043,16
1759302849,1081,20.35363,81.26192,16
1759302879,1085,20.37499,82.81834,16
1759302909,1089,20.50584,83.57671,16
1759302939,1097,20.64202,83.83917,16
1759302969,1100,20.76486,84.08331,16
1759302999,1106,20.90372,84.09857,16
1759303029,1112,21.00252,84.05127,16
1759303059,1119,21.09598,84.19012,16
1759303089,1122,21.20279,84.34119,16
1759303119,1126,21.3096,84.37476,16
1759303149,1133,21.23751,84.1947,16
1759303179,1133,21.00786,82.76189,16
1759303209,1131,20.87434,82.21408,16
1759303239,1141,20.69276,81.89822,16
1759303269,1144,20.66606,81.84634,16
1759303299,1145,20.59663,81.63729,16
1759303329,1149,20.47112,81.41909,16
1759303359,1153,20.36431,81.1902,16
1759303389,1161,20.3109,80.83467,16
1759303419,1166,20.29488,81.58846,16
1759303449,1169,20.43908,82.9511,16
1759303479,1171,20.60197,83.30206,16
1759303509,1177,20.71145,83.66827,16
1759303539,1184,20.86633,83.92615,16
1759303569,1190,20.96513,84.01923,16
1759303599,1191,21.06928,84.0238,16
1759303629,1194,21.14404,83.9704,16
1759303659,1204,21.26421,83.95667,16
1759303689,1206,21.21881,83.81323,16
1759303719,1213,21.06928,82.74052,16
1759303749,1221,20.90104,81.79141,16
1759303779,1227,20.73549,81.55184,16
1759303809,1227,20.59396,81.42977,16
1759303839,1240,20.5993,81.31838,16
1759303869,1236,20.42306,81.09712,16
1759303899,1234,20.38567,81.10323,16
1759303929,1234,20.39902,80.8423,16
1759303959,1234,20.22011,80.52491,16
1759303989,1239,20.2388,81.37942,16
1759304019,1245,20.37766,82.70695,16
1759304049,1250,20.54322,83.22575,16
1759304079,1255,20.68475,83.54162,16
1759304109,1262,20.85298,83.5111,16
1759304139,1264,20.9144,83.66064,16
1759304169,1268,21.05325,83.47753,16
1759304199,1275,21.16007,83.3875,16
1759304229,1283,21.22149,83.36614,16
1759304259,1287,21.30426,83.50195,16
1759304289,1290,21.34165,83.21965,16
1759304319,1291,21.09865,81.93637,16
1759304349,1294,20.87167,81.42672,16
1759304379,1304,20.83429,81.19325,16
1759304409,1305,20.71946,81.02541,16
1759304439,1312,20.62066,80.90334,16
1759304469,1312,20.56191,80.79652,16
1759304499,1313,20.48981,80.49439,16
1759304529,1324,20.46044,80.30671,16
1759304559,1328,20.5726,81.28634,16
1759304589,1331,20.66339,82.33921,16
1759304619,1337,20.73549,83.05486,16
1759304649,1342,20.88769,83.21202,16
1759304679,1348,20.99985,83.3341,16
1759304709,1355,21.05325,83.31579,16
1759304739,1358,21.18143,83.13115,16
1759304769,1361,21.24819,83.02434,16
1759304799,1369,21.29091,83.04417,16
1759304829,1366,21.41375,82.94194,16
1759304859,1369,21.39239,82.60624,16
1759304889,1373,21.2108,81.08034,16
1759304919,1376,21.02121,80.68513,16
1759304949,1379,21.12268,80.56153,16
1759304979,1390,21.09064,80.27467,16
1759305009,1389,20.98917,80.02136,16
1759305039,1388,20.9411,79.98474,16
1759305069,1390,20.82628,79.94049,16
1759305099,1400,20.82895,79.69024,16
1759305129,1403,20.80758,79.70855,16
1759305159,1406,20.94911,80.86519,16
1759305189,1408,21.0853,81.64339,16
1759305219,1420,21.18677,82.02487,16
1759305249,1429,21.22683,82.51469,16
1759305279,1433,21.35233,82.60319,16
1759305309,1440,21.4271,82.67338,16
1759305339,1443,21.45113,82.79851,16
1759305369,1447,21.4992,82.85954,16
1759305399,1457,21.38972,81.96536,16
1759305429,1458,21.18143,80.76143,16
1759305459,1458,21.02388,80.32044,16
1759305489,1468,21.09598,80.19836,16
1759305519,1478,20.98116,80.00305,16
1759305549,1488,20.88769,79.90692,16
1759305579,1496,20.88502,79.77875,16
1759305609,1501,20.71412,79.86115,16
1759305639,1508,20.64469,79.47051,16
1759305669,1513,20.57794,79.30572,16
1759305699,1517,20.43107,79.01122,16
1759305729,1521,20.48714,79.60174,16
1759305759,1524,20.66873,80.84993,16
1759305789,1523,20.81827,81.54726,16
1759305819,1530,20.96246,81.95621,16
1759305850,1538,21.03189,82.16068,16
1759305880,1542,21.112,82.35752,16
1759305910,1547,21.21614,82.44602,16
1759305940,1551,21.30426,82.39414,16
1759305970,1561,21.35233,82.54063,16
1759306000,1571,21.28557,81.72579,16
1759306030,1573,21.13336,80.34333,16
1759306060,1576,20.9678,79.95422,16
1759306090,1585,20.84764,79.80316,16
1759306120,1587,20.85565,79.69176,16
1759306150,1582,20.74884,79.59869,16
1759306180,1586,20.60731,79.43847,16
1759306210,1595,20.60731,79.50561,16
1759306240,1594,20.56726,79.32098,16
1759306270,1598,20.56191,79.05852,16
1759306300,1603,20.55123,78.97459,16
1759306330,1608,20.67407,80.60731,16
1759306360,1617,20.85298,81.30465,16
1759306390,1625,21.03189,81.69985,16
1759306420,1630,21.09865,82.01114,16
1759306450,1632,21.20546,82.27055,16
1759306480,1636,21.25887,82.33006,16
1759306510,1641,21.27756,82.31174,16
1759306540,1653,21.34432,82.47044,16
1759306570,1650,21.46983,82.38194,16
1759306600,1657,21.37903,80.89723,16
1759306630,1661,21.27222,80.11444,16
1759306660,1669,21.20012,79.78943,16
1759306690,1677,21.09064,79.49493,16
1759306720,1680,20.98383,79.21873,16
1759306750,1688,20.91173,78.98222,16
1759306780,1691,20.85565,78.86931,16
1759306810,1687,20.7702,78.82964,16
1759306840,1690,20.67674,78.81438,16
1759306870,1691,20.69009,78.90898,16
1759306900,1693,20.63134,78.83879,16
1759306930,1694,20.68742,78.64805,16
1759306960,1707,20.72213,78.09262,16
1759306990,1707,20.69543,77.92477,16
1759307020,1707,20.79156,79.21416,16
1759307050,1710,20.87434,80.12817,16
1759307080,1718,20.9678,80.74921,16
1759307110,1721,21.03189,81.46334,16
1759307140,1727,21.12268,81.75479,16
1759307170,1735,21.19478,81.92569,16
1759307200,1747,21.28557,82.06454,16
1759307230,1749,21.33898,82.13474,16
1759307260,1762,21.29625,81.69985,16
1759307290,1764,21.16274,80.42878,16
1759307320,1774,21.0132,79.80927,16
1759307350,1773,20.96246,79.48272,16
1759307380,1777,20.98917,79.2813,16
1759307410,1780,20.9144,79.13176,16
1759307440,1783,20.78088,78.84795,16
1759307470,1786,20.71145,78.48783,16
1759307500,1794,20.63401,78.31236,16
1759307530,1788,20.64202,78.13535,16
1759307560,1794,20.72213,79.51019,16
1759307590,1798,20.89036,80.39216,16
1759307620,1805,20.97849,81.01472,16
1759307650,1804,21.11734,81.33059,16
1759307680,1809,21.22149,81.51064,16
1759307710,1814,21.27222,81.71053,16
1759307740,1814,21.35233,81.72884,16
1759307770,1814,21.44579,81.72121,16
1759307800,1816,21.355,81.17036,16
1759307830,1820,21.19745,79.68414,16
1759307860,1818,21.0853,79.18669,16
1759307890,1826,21.00519,78.96544,16
1759307920,1829,21.04257,78.75029,16
1759307950,1826,21.05592,78.48936,16
1759307980,1831,20.92508,78.23453,16
1759308010,1836,20.82628,78.17349,16
1759308040,1841,20.86366,78.12161,16
1759308070,1846,20.81025,78.06973,16
1759308100,1848,20.75418,77.67147,16
1759308130,1850,20.75151,77.45327,16
1759308160,1850,20.56191,77.19997,16
1759308190,1854,20.62066,78.57938,16
1759308220,1863,20.74884,79.54375,16
1759308250,1860,20.83696,80.00153,16
1759308280,1867,20.9411,80.67445,16
1759308310,1869,21.01587,80.91249,16
1759308340,1875,21.09865,81.09407,16
1759308370,1878,21.18143,81.28329,16
1759308400,1886,21.26688,81.33212,16
1759308430,1882,21.33898,81.49233,16
1759308460,1884,21.36835,81.57473,16
1759308490,1890,21.19745,80.44862,16
1759308520,1888,21.06126,79.65362,16
1759308550,1890,20.89303,79.2462,16
1759308580,1889,20.81293,79.14244,16
1759308610,1893,20.75418,78.95476,16
1759308640,1902,20.66072,78.62211,16
1759308670,1906,20.60464,78.55192,16
1759308700,1908,20.50317,78.18417,16
1759308730,1917,20.46044,78.5153,16
1759308760,1922,20.53254,79.79553,16
1759308790,1927,20.68208,80.73548,16
1759308820,1929,20.83162,81.06508,16
1759308851,1928,21.02388,81.22072,16
1759308881,1928,21.17342,81.12611,16
1759308911,1929,21.25887,81.22987,16
1759308941,1931,21.29892,81.19325,16
1759308971,1936,21.39239,81.3138,16
1759309001,1942,21.41642,81.3138,13
1759309031,1944,21.26154,80.47761,13
1759309061,1943,21.09064,79.46288,13
1759309091,1943,20.85298,79.21721,13
1759309121,1951,20.75952,79.12718,13
1759309151,1950,20.73816,78.89372,13
1759309181,1947,20.61799,78.66788,13
1759309211,1958,20.56726,78.4741,13
1759309241,1957,20.55657,78.34592,13
1759309271,1958,20.57527,78.29557,13
1759309301,1960,20.58862,78.09567,13
1759309331,1960,20.60464,77.81644,13
1759309361,1958,20.56458,78.34287,13
1759309391,1962,20.61799,79.51171,13
1759309421,1967,20.71145,80.3418,13
1759309451,1971,20.79156,80.78889,13
1759309481,1977,20.99184,80.9659,13
1759309511,1978,21.05325,81.16579,13
1759309541,1981,21.12535,81.32754,13
1759309571,1978,21.23484,81.34585,13
1759309601,1980,21.32296,81.35195,13
1759309631,1976,21.3817,81.57015,13
1759309661,1977,21.36034,80.95827,13
1759309691,1983,21.19478,79.68414,13
1759309721,1984,20.98116,79.18669,13
1759309751,1983,20.90372,79.028,13
1759309781,1987,20.93042,78.79301,13
1759309811,1981,20.81827,78.49088,13
1759309841,1986,20.82361,78.28336,13
1759309871,1984,20.76486,77.92935,13
1759309901,1991,20.7702,77.67757,13
1759309931,1991,20.63935,77.73098,13
1759309961,1999,20.75952,78.68162,13
1759309991,2001,20.80758,79.78485,13
1759310021,2007,20.90104,80.08545,14
1759336580,1602,19.95575,80.22125,7
1759336610,1587,19.93172,80.12817,7
1759336640,1577,19.92103,79.92676,7
1759336670,1561,19.8436,80.33265,7
1759336700,1535,20.01183,82.04929,7
1759336730,1497,20.23079,83.38903,7
1759336760,1480,20.41504,84.1062,7
1759336790,1471,20.5539,84.23132,7
1759336820,1461,20.72747,84.07263,7
1759336850,1455,20.85031,84.15198,7
1759336880,1452,20.92775,84.31068,7
1759336910,1455,21.07462,84.24506,7
1759336940,1452,21.13603,84.25269,7
1759336970,1447,20.87701,83.48821,7
1759337000,1448,20.67674,82.64896,7
1759337030,1449,20.59663,82.16373,7
1759337060,1454,20.47913,81.89059,7
1759337090,1446,20.36698,81.80057,7
1759337120,1449,20.33494,81.63729,7
1759337150,1447,20.19875,81.49844,7
1759337180,1448,20.1667,81.28786,7
1759337210,1448,20.1667,80.83925,7
1759337240,1448,20.03853,81.15358,7
1759337270,1453,20.16136,82.32548,7
1759337300,1452,20.32158,82.90227,7
1759337330,1448,20.47379,83.19676,7
1759337360,1455,20.54589,83.49889,7
1759337390,1452,20.68475,83.45312,7
1759337420,1455,20.74083,83.60723,7
1759337450,1459,20.87167,83.70641,7
1759337480,1459,20.95712,83.70184,7
1759337510,1464,21.06126,83.69726,7
1759337540,1472,21.15473,83.69878,7
1759337570,1474,21.03189,82.70695,7
1759337600,1472,20.68208,81.68612,7
1759337630,1473,20.59663,81.55032,7
1759337660,1473,20.5726,81.46181,7
1759337690,1469,20.4818,81.13832,7
1759337720,1473,20.42306,80.85451,7
1759337750,1470,20.31624,80.74311,7
1759337780,1476,20.2121,80.45014,7
1759337810,1478,20.23079,80.15106,7
1759337840,1482,20.26017,79.79248,7
1759337870,1485,20.26551,80.69733,7
1759337900,1481,20.34028,81.74563,7
1759337930,1480,20.46044,81.98825,7
1759337960,1483,20.56458,82.31174,7
1759337990,1482,20.66339,82.52537,7
1759338020,1485,20.75952,82.66117,7
1759338050,1485,20.85565,82.80766,7
1759338080,1481,20.92775,82.93126,7
1759338110,1484,21.04791,82.87022,7
1759338140,1488,21.12268,82.98161,7
1759338170,1498,21.09865,82.7161,7
1759338200,1498,20.93576,81.58083,7
1759338230,1494,20.70077,80.99031,7
1759338260,1492,20.56993,80.81483,7
1759338290,1496,20.52453,80.76753,7
1759338320,1492,20.39635,80.48829,7
1759338350,1495,20.30289,80.31281,7
1759338380,1495,20.28687,79.96185,7
1759338410,1498,20.18273,79.87793,7
1759338440,1502,20.24147,81.19936,7
1759338470,1498,20.42039,81.87534,7
1759338500,1503,20.55123,82.07675,7
1759338530,1509,20.62066,82.4155,7
1759338560,1508,20.74884,82.44907,7
1759338590,1514,20.8423,82.42466,7
1759338620,1521,20.92775,82.5864,7
1759338650,1522,21.01854,82.61692,7
1759338680,1533,21.08263,82.61692,7
1759338710,1531,21.1574,82.69779,7
1759338740,1534,21.07996,82.20187,7
1759338770,1521,20.82895,80.86061,7
1759338800,1524,20.626,80.61646,7
1759338830,1524,20.58328,80.55695,7
1759338861,1526,20.55657,80.3357,7
1759338891,1518,20.34829,80.11749,7
1759338921,1518,20.35096,79.92676,7
1759338951,1515,20.32158,79.56969,7
1759338981,1516,20.37499,80.67445,7
1759339011,1515,20.46845,81.57473,7
1759339041,1524,20.58328,82.0386,7
1759339071,1524,20.67407,82.24612,7
1759339101,1528,20.78355,82.46433,7
1759339131,1527,20.86633,82.41245,7
1759339161,1526,20.9144,82.57114,7
1759339191,1529,21.04524,82.42161,7
1759339221,1534,21.12535,82.4155,7
1759339251,1537,21.09598,82.2797,7
1759339281,1533,20.90372,81.11086,7
1759339311,1534,20.71412,80.51575,7
1759339341,1537,20.56191,80.27924,7
1759339371,1537,20.46311,80.15106,7
1759339401,1538,20.42306,79.97864,7
1759339431,1548,20.27619,79.83215,7
1759339461,1543,20.31357,79.72991,7
1759339491,1546,20.26017,79.31182,7
1759339521,1545,20.16136,78.98528,7
1759339551,1545,20.16403,79.35607,7
1759339581,1548,20.22011,80.52491,7
1759339611,1544,20.34829,81.26345,7
1759339641,1549,20.49249,81.34432,7
1759339671,1550,20.57794,81.6907,7
1759339701,1555,20.63134,81.90585,7
1759339731,1550,20.73281,82.1088,7
1759339761,1548,20.83696,82.04776,7
1759339791,1543,20.9411,82.04166,7
1759339821,1552,21.05325,82.16068,7
1759339851,1555,21.15206,82.07217,7
1759339881,1555,21.01587,81.28786,7
1759339911,1554,20.65804,80.40589,7
1759339941,1559,20.58061,80.2945,2
1759339971,1562,20.41237,79.89319,2
1759340001,1567,20.36431,79.94507,2
1759340031,1566,20.34028,79.83063,2
1759340061,1557,20.25483,79.51476,2
1759340091,1559,20.10262,79.17296,2
1759340121,1558,20.04387,79.39574,2
1759340151,1557,20.12932,80.64088,2
1759340181,1556,20.29488,81.39925,2
1759340211,1549,20.45777,81.50301,2
1759340241,1550,20.5272,81.86771,2
1759340271,1547,20.62333,82.06302,2
1759340301,1549,20.76753,82.03708,2
1759340331,1549,20.82628,82.12863,2
1759340361,1547,20.91974,82.29954,2
1759340391,1550,21.03456,82.2446,2
1759340421,1550,21.09064,82.30259,2
1759340451,1546,21.07996,82.13779,2
1759340481,1545,20.85031,81.00252,2
1759340511,1540,20.59663,80.37537,2
1759340541,1544,20.4284,80.2533,2
1759340571,1539,20.38567,80.14801,2
1759340601,1543,20.29755,80.00305,2
1759340631,1542,20.17739,79.72228,2
1759340661,1541,20.1133,79.38354,2
1759340691,1542,20.11063,80.30976,2
1759340721,1533,20.22011,81.355,2
1759340751,1529,20.35897,81.69222,2
1759340781,1532,20.46311,81.96536,2
1759340811,1528,20.54322,82.33311,2
1759340841,1525,20.64736,82.42466,2
1759340871,1530,20.72747,82.38346,2
1759340901,1527,20.82628,82.45365,2
1759340931,1529,20.96246,82.34379,2
1759340961,1526,21.04524,82.3148,2
1759340991,1528,21.12268,82.39414,2
1759341021,1533,21.17876,82.25071,2
1759341051,1533,20.96513,80.99794,2
1759341081,1523,20.70878,80.33265,2
1759341111,1520,20.56993,80.29755,2
1759341141,1523,20.53254,80.10376,2
1759341171,1523,20.34295,79.90845,2
1759341201,1528,20.20409,79.91455,2
1759341231,1530,20.15602,79.70702,2
1759341261,1526,19.98512,79.84741,2
1759341291,1522,20.12932,81.08034,2
1759341321,1515,20.25216,81.69833,2
1759341351,1513,20.35096,82.06454,2
1759341381,1514,20.47112,82.41398,2
1759341411,1516,20.60464,82.3682,0
1759341441,1515,20.6714,82.54368,0
1759341471,1517,20.81293,82.40635,0
1759341501,1518,20.85565,82.39567,0
1759341531,1524,20.95445,82.39109,0
1759341561,1523,21.06928,82.45213,0
1759341591,1515,21.12802,82.4033,0
1759341621,1513,20.92241,81.69527,0
1759341651,1501,20.75151,80.82704,0
1759341681,1499,20.62066,80.59663,0
1759341711,1504,20.44976,80.30061,0
1759341741,1508,20.32158,80.16174,0
1759341771,1502,20.2842,79.94049,0
1759341801,1499,20.18006,79.65362,0
1759341831,1498,20.06523,79.411,0
1759341862,1502,20.15335,79.95575,0
1759341892,1502,20.19608,81.30923,0
1759341922,1500,20.3296,81.70596,0
1759341952,1489,20.41772,81.86465,0
1759341982,1483,20.52186,82.30106,0
1759342012,1481,20.58328,82.41245,0
1759342042,1482,20.68475,82.29649,0
1759342072,1484,20.7702,82.38346,0
1759342102,1485,20.87434,82.38651,0
1759342132,1483,20.97849,82.21713,0
1759342162,1486,21.05325,82.22476,0
1759342192,1478,21.14672,82.35142,0
1759342222,1482,21.0853,81.88907,0
1759342252,1476,20.72213,80.68665,0
1759342282,1468,20.51118,80.39826,0
1759342312,1469,20.43908,80.32655,0
1759342342,1470,20.35897,80.12512,0
1759342372,1469,20.2388,79.94659,0
1759342402,1470,20.14,79.79095,0
1759342432,1470,20.02785,79.40032,0
1759342462,1467,19.9424,79.64599,0
1759342492,1460,20.10529,80.94301,0
1759342522,1461,20.20943,81.55032,0
1759342552,1464,20.35363,81.87381,0
1759342582,1464,20.42306,82.09506,0
1759342612,1462,20.51919,82.34531,0
1759342642,1459,20.60197,82.36973,0
1759342672,1458,20.75151,82.33921,0
1759342702,1461,20.82628,82.29191,0
1759342732,1458,20.91707,82.33311,0
1759342762,1450,21.01854,82.29496,0
1759342792,1451,21.09598,82.26902,0
1759342822,1446,21.01587,81.96384,0
1759342852,1442,20.80224,80.74158,0
1759342882,1440,20.56726,80.30976,0
1759342912,1436,20.36431,80.13428,0
1759342942,1433,20.37232,79.98627,0
1759342972,1432,20.24147,79.85657,0
1759343002,1435,20.07591,79.66735,0
1759343032,1436,20.01984,79.47204,0
1759343062,1442,20.01183,80.25636,0
1759343092,1438,20.10796,81.39315,0
1759343122,1433,20.30823,81.58236,0
1759343152,1427,20.36965,81.96536,0
1759343182,1426,20.44976,82.21408,0
1759343212,1418,20.57527,82.32853,0
1759343242,1419,20.6714,82.30259,0
1759343272,1426,20.74884,82.39414,0
1759343302,1427,20.87167,82.33463,0
1759343332,1418,20.95445,82.29343,0
1759343362,1423,21.00519,82.33311,0
1759343392,1422,21.10933,82.34837,0
1759343422,1421,20.97849,81.55184,0
1759343452,1422,20.68208,80.64851,0
1759343482,1418,20.51652,80.28535,0
1759343512,1419,20.42573,80.22125,0
1759343542,1415,20.36431,79.95575,0
1759343572,1411,20.22812,79.81537,0
1759343602,1413,20.17204,79.57732,0
1759343632,1417,19.86763,79.37438,0
1759343662,1415,19.92637,80.5066,0
1759343692,1409,20.1667,81.76089,0
1759343722,1407,20.2575,82.25529,0
1759343752,1405,20.36431,82.65812,7
1759343782,1401,20.53254,82.97856,7
1759343812,1403,20.62066,83.18303,7
1759343842,1405,20.7969,83.13115,7
1759343872,1407,20.8957,83.10979,7
1759343902,1408,20.95712,83.14183,7
1759343932,1412,21.07996,83.23796,7
1759343962,1414,21.1841,83.18303,7
1759343992,1420,21.05325,82.9099,7
1759344022,1418,20.80758,81.71511,7
1759344052,1422,20.64469,81.31991,7
1759344082,1424,20.49516,81.19936,7
1759344112,1425,20.35363,81.13985,7
1759344142,1419,20.40169,81.0956,7
1759344172,1423,20.22545,80.91554,7
1759344202,1431,19.99046,80.79958,7
1759344232,1431,20.0412,81.40078,7
1759344262,1431,20.15869,82.66422,7
1759344292,1434,20.34562,83.37988,7
1759344322,1437,20.52186,83.4577,7
1759344352,1449,20.63401,83.6347,7
1759344382,1452,20.73281,83.79645,7
1759344412,1463,20.88502,83.60265,7
1759344442,1458,20.96246,83.84985,7
1759344472,1459,21.06928,83.85291,7
1759344502,1463,21.19211,83.68963,7
1759344532,1466,21.26955,83.67895,7
1759344562,1471,21.24552,83.4699,7
1759344592,1478,21.06928,82.34531,7
1759344622,1480,20.83162,81.74715,7
1759344652,1481,20.70077,81.51369,7
1759344682,1482,20.69543,81.41756,7
1759344712,1494,20.53254,81.03914,7
1759344742,1497,20.35363,80.96132,7
1759344772,1498,20.3109,80.93538,7
1759344802,1498,20.13199,80.75227,7
1759344832,1504,19.97711,80.70191,7
1759344863,1506,20.10262,81.56557,7
1759344893,1512,20.24681,82.59556,7
1759344923,1517,20.44175,83.24864,7
1759344953,1527,20.56726,83.36614,7
1759344983,1533,20.70077,83.59655,7
1759345013,1531,20.78088,83.7583,7
1759345043,1538,20.90372,83.79645,7
1759345073,1544,20.99184,83.81171,7
1759345103,1555,21.08263,83.82391,7
1759345133,1567,21.19478,83.6881,7
1759345163,1572,21.25353,83.65606,7
1759345193,1573,21.04524,82.67796,7
1759345223,1578,20.85031,81.80362,7
1759345253,1578,20.64736,81.48318,7
1759345283,1578,20.46578,81.27871,7
1759345313,1578,20.4284,81.15053,7
1759345343,1572,20.36965,81.08797,7
1759345373,1571,20.31357,80.90028,7
1759345403,1570,20.3109,80.64545,7
1759345433,1569,20.22011,80.27772,7
1759345463,1569,20.11597,80.00305,7
1759345493,1577,20.21477,80.96437,7
1759345523,1583,20.31624,81.92416,7
1759345553,1598,20.42039,82.52842,7
1759345583,1599,20.5726,82.67033,7
1759345613,1603,20.71145,82.85039,7
1759345643,1614,20.83696,82.96788,7
1759345673,1619,20.96513,83.03044,7
1759345703,1625,21.07996,83.12047,7
1759345733,1634,21.16007,83.16472,7
1759345763,1635,21.2295,83.23491,7
1759345793,1634,21.3096,83.30968,7
1759345823,1634,21.29625,83.15862,7
1759345853,1636,21.04257,82.05844,7
1759345883,1634,20.85298,81.49996,7
1759345913,1635,20.68742,81.08339,7
1759345943,1641,20.62333,81.03304,7
1759345973,1647,20.54055,80.73853,7
1759346003,1649,20.30823,80.56763,7
1759346033,1656,20.1667,80.26551,7
1759346063,1658,20.09728,80.16785,7
1759346093,1656,20.18807,81.43587,7
1759346123,1659,20.35096,82.23087,7
1759346153,1669,20.51385,82.37125,7
1759346183,1666,20.60998,82.59556,7
1759346213,1677,20.76753,82.85344,7
1759346243,1682,20.87167,82.86412,7
1759346273,1684,21.00519,82.89159,7
1759346303,1691,21.10399,82.95872,7
1759346333,1693,21.24552,82.85497,7
1759346363,1702,21.31495,82.88548,7
1759346393,1702,21.24285,82.43382,7
1759346423,1698,20.99451,81.29702,7
1759346453,1705,20.76486,80.94148,7
1759346483,1703,20.69009,80.79805,7
1759346513,1705,20.68742,80.72175,7
1759346543,1701,20.60464,80.52644,7
1759346573,1705,20.47646,80.23499,7
1759346603,1707,20.50317,80.07019,7
1759346633,1706,20.28954,79.68261,7
1759346663,1711,20.17472,80.31892,7
1759346693,1717,20.35096,81.4847,7
1759346723,1723,20.5272,82.04471,7
1759346753,1724,20.58061,82.39109,7
1759346783,1730,20.75151,82.57877,7
1759346813,1733,20.83429,82.67796,7
1759346843,1738,20.88769,82.80156,7
1759346873,1747,21.03189,82.71763,7
1759346903,1751,21.09064,82.80461,7
1759346933,1757,21.18143,82.94041,7
1759346963,1759,21.30693,82.97246,7
1759346993,1759,21.27222,82.56809,7
1759347023,1759,21.06928,81.33059,7
1759347053,1763,20.93309,80.83925,7
1759347083,1770,20.82895,80.74158,7
1759347113,1772,20.74884,80.43641,7
1759347143,1776,20.77821,80.14191,7
1759347173,1777,20.70611,79.95117,7
1759347203,1778,20.60464,79.69176,7
1759347233,1779,20.51652,79.35912,7
1759347263,1782,20.47913,79.26147,7
1759347293,1786,20.36965,80.83162,7
1759347323,1798,20.50317,81.54879,7
1759347353,1803,20.59129,81.94705,7
1759347383,1812,20.70611,82.27512,7
1759347413,1817,20.82628,82.48569,7
1759347443,1820,20.90372,82.60929,7
1759347473,1824,20.99184,82.74815,7
1759347503,1830,21.12535,82.80919,7
1759347533,1828,21.20546,82.79088,7
1759347563,1825,21.27222,82.84276,7
1759347593,1826,21.31762,82.60929,7
1759347623,1829,21.12802,81.41146,7
1759347653,1832,20.82895,80.75227,7
1759347683,1836,20.82895,80.67597,7
1759347713,1842,20.78088,80.33723,7
1759347743,1838,20.60464,80.12054,7
1759347773,1836,20.38033,79.96033,7
1759347803,1844,20.35096,79.78333,7
1759347833,1849,20.1667,79.62463,7
1759347864,1853,20.20943,80.22583,7
1759347894,1853,20.35096,81.04066,7
1759347924,1857,20.46044,81.75632,7
1759347954,1862,20.59396,81.98978,7
1759347984,1861,20.70878,82.05539,7
1759348014,1865,20.83429,82.29801,7
1759348044,1869,20.95178,82.39109,7
1759348074,1873,21.12001,82.35294,7
1759348104,1875,21.18944,82.49027,7
1759348134,1875,21.2829,82.59403,7
1759348164,1880,21.34699,82.44755,7
1759348194,1878,21.20279,81.561,7
1759348224,1885,20.91974,80.81178,7
1759348254,1887,20.81025,80.62867,7
1759348284,1884,20.73816,80.39674,7
1759348314,1887,20.78355,80.15106,7
1759348344,1891,20.83696,79.86115,7
1759348374,1892,20.79957,79.37438,7
1759348404,1889,20.4818,79.00664,7
1759348434,1893,20.35096,79.01427,7
1759348464,1902,20.1133,79.3164,7
1759348494,1907,20.24681,80.63783,7
1759348524,1906,20.43908,81.02388,7
1759348554,1908,20.54322,81.42062,7
1759348584,1918,20.68475,81.77158,7
1759348614,1925,20.83429,81.84329,7
1759348644,1929,20.91707,82.03098,7
1759348674,1925,21.03723,82.15762,7
1759348704,1934,21.15473,82.13474,7
1759348734,1942,21.23217,82.26902,7
1759348764,1942,21.28824,82.46433,7
1759348794,1939,21.35233,82.17136,7
1759348824,1944,21.08263,80.93996,7
1759348854,1946,20.85565,80.49287,7
1759348884,1951,20.78088,80.33723,7
1759348914,1949,20.83429,80.19684,7
1759348944,1950,20.87434,79.7177,7
1759348974,1948,20.82361,79.2691,7
1759349004,1955,20.63668,78.8922,7
1759349034,1960,20.29488,78.83116,7
1759349064,1960,20.23346,79.4995,7
1759349094,1960,20.34028,80.71107,7
1759349124,1963,20.43107,81.40383,7
1759349154,1961,20.60731,81.54421,7
1759349184,1965,20.71412,81.74715,7
1759349214,1973,20.83696,81.90738,7
1759349244,1975,20.95178,81.97147,7
